TIMESTAMP;PORTFOLIO;ΚΩΔΙΚΟΣ ΕΔΡΕΘ;ΕΝΕΡΓΕΙΑ (kWh);Μήνας;datetime
28/01/2026 07:45;GREEN_VALUE_BZ01_NDR_MS_N;18062;0.32;2026-01;2026-01-28 07:45:00
28/01/2026 08:00;GREEN_VALUE_BZ01_NDR_MS_N;18062;1.56;2026-01;2026-01-28 08:00:00
28/01/2026 08:15;GREEN_VALUE_BZ01_NDR_MS_N;18062;2.76;2026-01;2026-01-28 08:15:00
28/01/2026 08:30;GREEN_VALUE_BZ01_NDR_MS_N;18062;11.26;2026-01;2026-01-28 08:30:00
28/01/2026 08:45;GREEN_VALUE_BZ01_NDR_MS_N;18062;27.76;2026-01;2026-01-28 08:45:00
28/01/2026 09:00;GREEN_VALUE_BZ01_NDR_MS_N;18062;39.74;2026-01;2026-01-28 09:00:00
28/01/2026 09:15;GREEN_VALUE_BZ01_NDR_MS_N;18062;45.74;2026-01;2026-01-28 09:15:00
28/01/2026 09:30;GREEN_VALUE_BZ01_NDR_MS_N;18062;56.2;2026-01;2026-01-28 09:30:00
28/01/2026 09:45;GREEN_VALUE_BZ01_NDR_MS_N;18062;21.66;2026-01;2026-01-28 09:45:00
28/01/2026 10:00;GREEN_VALUE_BZ01_NDR_MS_N;18062;22.44;2026-01;2026-01-28 10:00:00
28/01/2026 10:15;GREEN_VALUE_BZ01_NDR_MS_N;18062;53.88;2026-01;2026-01-28 10:15:00
28/01/2026 10:30;GREEN_VALUE_BZ01_NDR_MS_N;18062;35.2;2026-01;2026-01-28 10:30:00
28/01/2026 10:45;GREEN_VALUE_BZ01_NDR_MS_N;18062;44.72;2026-01;2026-01-28 10:45:00
28/01/2026 11:00;GREEN_VALUE_BZ01_NDR_MS_N;18062;86.0;2026-01;2026-01-28 11:00:00
28/01/2026 11:15;GREEN_VALUE_BZ01_NDR_MS_N;18062;83.38;2026-01;2026-01-28 11:15:00
28/01/2026 11:30;GREEN_VALUE_BZ01_NDR_MS_N;18062;78.82;2026-01;2026-01-28 11:30:00
28/01/2026 11:45;GREEN_VALUE_BZ01_NDR_MS_N;18062;60.44;2026-01;2026-01-28 11:45:00
28/01/2026 12:00;GREEN_VALUE_BZ01_NDR_MS_N;18062;74.76;2026-01;2026-01-28 12:00:00
28/01/2026 12:15;GREEN_VALUE_BZ01_NDR_MS_N;18062;89.04;2026-01;2026-01-28 12:15:00
28/01/2026 12:30;GREEN_VALUE_BZ01_NDR_MS_N;18062;92.78;2026-01;2026-01-28 12:30:00
28/01/2026 12:45;GREEN_VALUE_BZ01_NDR_MS_N;18062;92.68;2026-01;2026-01-28 12:45:00
28/01/2026 13:00;GREEN_VALUE_BZ01_NDR_MS_N;18062;46.1;2026-01;2026-01-28 13:00:00
28/01/2026 13:15;GREEN_VALUE_BZ01_NDR_MS_N;18062;17.34;2026-01;2026-01-28 13:15:00
28/01/2026 13:30;GREEN_VALUE_BZ01_NDR_MS_N;18062;23.22;2026-01;2026-01-28 13:30:00
28/01/2026 13:45;GREEN_VALUE_BZ01_NDR_MS_N;18062;24.32;2026-01;2026-01-28 13:45:00
28/01/2026 14:00;GREEN_VALUE_BZ01_NDR_MS_N;18062;14.12;2026-01;2026-01-28 14:00:00
28/01/2026 14:15;GREEN_VALUE_BZ01_NDR_MS_N;18062;9.64;2026-01;2026-01-28 14:15:00
28/01/2026 14:30;GREEN_VALUE_BZ01_NDR_MS_N;18062;8.4;2026-01;2026-01-28 14:30:00
28/01/2026 14:45;GREEN_VALUE_BZ01_NDR_MS_N;18062;7.84;2026-01;2026-01-28 14:45:00
28/01/2026 15:00;GREEN_VALUE_BZ01_NDR_MS_N;18062;5.26;2026-01;2026-01-28 15:00:00
28/01/2026 15:15;GREEN_VALUE_BZ01_NDR_MS_N;18062;5.64;2026-01;2026-01-28 15:15:00
28/01/2026 15:30;GREEN_VALUE_BZ01_NDR_MS_N;18062;7.02;2026-01;2026-01-28 15:30:00
28/01/2026 15:45;GREEN_VALUE_BZ01_NDR_MS_N;18062;6.02;2026-01;2026-01-28 15:45:00
28/01/2026 16:00;GREEN_VALUE_BZ01_NDR_MS_N;18062;3.92;2026-01;2026-01-28 16:00:00
28/01/2026 16:15;GREEN_VALUE_BZ01_NDR_MS_N;18062;3.88;2026-01;2026-01-28 16:15:00
28/01/2026 16:30;GREEN_VALUE_BZ01_NDR_MS_N;18062;2.7;2026-01;2026-01-28 16:30:00
28/01/2026 16:45;GREEN_VALUE_BZ01_NDR_MS_N;18062;2.04;2026-01;2026-01-28 16:45:00
28/01/2026 17:00;GREEN_VALUE_BZ01_NDR_MS_N;18062;1.96;2026-01;2026-01-28 17:00:00
28/01/2026 17:15;GREEN_VALUE_BZ01_NDR_MS_N;18062;2.14;2026-01;2026-01-28 17:15:00
28/01/2026 17:30;GREEN_VALUE_BZ01_NDR_MS_N;18062;1.9;2026-01;2026-01-28 17:30:00
28/01/2026 17:45;GREEN_VALUE_BZ01_NDR_MS_N;18062;2.54;2026-01;2026-01-28 17:45:00
28/01/2026 18:00;GREEN_VALUE_BZ01_NDR_MS_N;18062;0.1;2026-01;2026-01-28 18:00:00
28/01/2026 18:15;GREEN_VALUE_BZ01_NDR_MS_N;18062;0.0;2026-01;2026-01-28 18:15:00
28/01/2026 18:30;GREEN_VALUE_BZ01_NDR_MS_N;18062;0.0;2026-01;2026-01-28 18:30:00
28/01/2026 18:45;GREEN_VALUE_BZ01_NDR_MS_N;18062;0.0;2026-01;2026-01-28 18:45:00
28/01/2026 19:00;GREEN_VALUE_BZ01_NDR_MS_N;18062;0.0;2026-01;2026-01-28 19:00:00
28/01/2026 19:15;GREEN_VALUE_BZ01_NDR_MS_N;18062;0.0;2026-01;2026-01-28 19:15:00
28/01/2026 19:30;GREEN_VALUE_BZ01_NDR_MS_N;18062;0.0;2026-01;2026-01-28 19:30:00
28/01/2026 19:45;GREEN_VALUE_BZ01_NDR_MS_N;18062;0.0;2026-01;2026-01-28 19:45:00
28/01/2026 20:00;GREEN_VALUE_BZ01_NDR_MS_N;18062;0.0;2026-01;2026-01-28 20:00:00
28/01/2026 20:15;GREEN_VALUE_BZ01_NDR_MS_N;18062;0.0;2026-01;2026-01-28 20:15:00
28/01/2026 20:30;GREEN_VALUE_BZ01_NDR_MS_N;18062;0.0;2026-01;2026-01-28 20:30:00
28/01/2026 20:45;GREEN_VALUE_BZ01_NDR_MS_N;18062;0.0;2026-01;2026-01-28 20:45:00
28/01/2026 21:00;GREEN_VALUE_BZ01_NDR_MS_N;18062;0.0;2026-01;2026-01-28 21:00:00
28/01/2026 21:15;GREEN_VALUE_BZ01_NDR_MS_N;18062;0.0;2026-01;2026-01-28 21:15:00
28/01/2026 21:30;GREEN_VALUE_BZ01_NDR_MS_N;18062;0.0;2026-01;2026-01-28 21:30:00
28/01/2026 21:45;GREEN_VALUE_BZ01_NDR_MS_N;18062;0.0;2026-01;2026-01-28 21:45:00
28/01/2026 22:00;GREEN_VALUE_BZ01_NDR_MS_N;18062;0.0;2026-01;2026-01-28 22:00:00
28/01/2026 22:15;GREEN_VALUE_BZ01_NDR_MS_N;18062;0.0;2026-01;2026-01-28 22:15:00
28/01/2026 22:30;GREEN_VALUE_BZ01_NDR_MS_N;18062;0.0;2026-01;2026-01-28 22:30:00
28/01/2026 22:45;GREEN_VALUE_BZ01_NDR_MS_N;18062;0.0;2026-01;2026-01-28 22:45:00
28/01/2026 23:00;GREEN_VALUE_BZ01_NDR_MS_N;18062;0.0;2026-01;2026-01-28 23:00:00
28/01/2026 23:15;GREEN_VALUE_BZ01_NDR_MS_N;18062;0.0;2026-01;2026-01-28 23:15:00
28/01/2026 23:30;GREEN_VALUE_BZ01_NDR_MS_N;18062;0.0;2026-01;2026-01-28 23:30:00
28/01/2026 23:45;GREEN_VALUE_BZ01_NDR_MS_N;18062;0.0;2026-01;2026-01-28 23:45:00
29/01/2026 00:00;GREEN_VALUE_BZ01_NDR_MS_N;18062;0.0;2026-01;2026-01-29 00:00:00
29/01/2026 00:15;GREEN_VALUE_BZ01_NDR_MS_N;18062;0.0;2026-01;2026-01-29 00:15:00
29/01/2026 00:30;GREEN_VALUE_BZ01_NDR_MS_N;18062;0.0;2026-01;2026-01-29 00:30:00
29/01/2026 00:45;GREEN_VALUE_BZ01_NDR_MS_N;18062;0.0;2026-01;2026-01-29 00:45:00
29/01/2026 01:00;GREEN_VALUE_BZ01_NDR_MS_N;18062;0.0;2026-01;2026-01-29 01:00:00
29/01/2026 01:15;GREEN_VALUE_BZ01_NDR_MS_N;18062;0.0;2026-01;2026-01-29 01:15:00
29/01/2026 01:30;GREEN_VALUE_BZ01_NDR_MS_N;18062;0.0;2026-01;2026-01-29 01:30:00
29/01/2026 01:45;GREEN_VALUE_BZ01_NDR_MS_N;18062;0.0;2026-01;2026-01-29 01:45:00
29/01/2026 02:00;GREEN_VALUE_BZ01_NDR_MS_N;18062;0.0;2026-01;2026-01-29 02:00:00
29/01/2026 02:15;GREEN_VALUE_BZ01_NDR_MS_N;18062;0.0;2026-01;2026-01-29 02:15:00
29/01/2026 02:30;GREEN_VALUE_BZ01_NDR_MS_N;18062;0.0;2026-01;2026-01-29 02:30:00
29/01/2026 02:45;GREEN_VALUE_BZ01_NDR_MS_N;18062;0.0;2026-01;2026-01-29 02:45:00
29/01/2026 03:00;GREEN_VALUE_BZ01_NDR_MS_N;18062;0.0;2026-01;2026-01-29 03:00:00
29/01/2026 03:15;GREEN_VALUE_BZ01_NDR_MS_N;18062;0.0;2026-01;2026-01-29 03:15:00
29/01/2026 03:30;GREEN_VALUE_BZ01_NDR_MS_N;18062;0.0;2026-01;2026-01-29 03:30:00
29/01/2026 03:45;GREEN_VALUE_BZ01_NDR_MS_N;18062;0.0;2026-01;2026-01-29 03:45:00
29/01/2026 04:00;GREEN_VALUE_BZ01_NDR_MS_N;18062;0.0;2026-01;2026-01-29 04:00:00
29/01/2026 04:15;GREEN_VALUE_BZ01_NDR_MS_N;18062;0.0;2026-01;2026-01-29 04:15:00
29/01/2026 04:30;GREEN_VALUE_BZ01_NDR_MS_N;18062;0.0;2026-01;2026-01-29 04:30:00
29/01/2026 04:45;GREEN_VALUE_BZ01_NDR_MS_N;18062;0.0;2026-01;2026-01-29 04:45:00
29/01/2026 05:00;GREEN_VALUE_BZ01_NDR_MS_N;18062;0.0;2026-01;2026-01-29 05:00:00
29/01/2026 05:15;GREEN_VALUE_BZ01_NDR_MS_N;18062;0.0;2026-01;2026-01-29 05:15:00
29/01/2026 05:30;GREEN_VALUE_BZ01_NDR_MS_N;18062;0.0;2026-01;2026-01-29 05:30:00
29/01/2026 05:45;GREEN_VALUE_BZ01_NDR_MS_N;18062;0.0;2026-01;2026-01-29 05:45:00
29/01/2026 06:00;GREEN_VALUE_BZ01_NDR_MS_N;18062;0.0;2026-01;2026-01-29 06:00:00
29/01/2026 06:15;GREEN_VALUE_BZ01_NDR_MS_N;18062;0.0;2026-01;2026-01-29 06:15:00
29/01/2026 06:30;GREEN_VALUE_BZ01_NDR_MS_N;18062;0.0;2026-01;2026-01-29 06:30:00
29/01/2026 06:45;GREEN_VALUE_BZ01_NDR_MS_N;18062;0.0;2026-01;2026-01-29 06:45:00
29/01/2026 07:00;GREEN_VALUE_BZ01_NDR_MS_N;18062;0.0;2026-01;2026-01-29 07:00:00
29/01/2026 07:15;GREEN_VALUE_BZ01_NDR_MS_N;18062;0.0;2026-01;2026-01-29 07:15:00
29/01/2026 07:30;GREEN_VALUE_BZ01_NDR_MS_N;18062;0.0;2026-01;2026-01-29 07:30:00
29/01/2026 07:45;GREEN_VALUE_BZ01_NDR_MS_N;18062;0.0;2026-01;2026-01-29 07:45:00
29/01/2026 08:00;GREEN_VALUE_BZ01_NDR_MS_N;18062;0.64;2026-01;2026-01-29 08:00:00
29/01/2026 08:15;GREEN_VALUE_BZ01_NDR_MS_N;18062;1.9;2026-01;2026-01-29 08:15:00
29/01/2026 08:30;GREEN_VALUE_BZ01_NDR_MS_N;18062;3.76;2026-01;2026-01-29 08:30:00
29/01/2026 08:45;GREEN_VALUE_BZ01_NDR_MS_N;18062;7.38;2026-01;2026-01-29 08:45:00
29/01/2026 09:00;GREEN_VALUE_BZ01_NDR_MS_N;18062;8.96;2026-01;2026-01-29 09:00:00
29/01/2026 09:15;GREEN_VALUE_BZ01_NDR_MS_N;18062;10.0;2026-01;2026-01-29 09:15:00
29/01/2026 09:30;GREEN_VALUE_BZ01_NDR_MS_N;18062;15.46;2026-01;2026-01-29 09:30:00
29/01/2026 09:45;GREEN_VALUE_BZ01_NDR_MS_N;18062;11.76;2026-01;2026-01-29 09:45:00
29/01/2026 10:00;GREEN_VALUE_BZ01_NDR_MS_N;18062;14.9;2026-01;2026-01-29 10:00:00
29/01/2026 10:15;GREEN_VALUE_BZ01_NDR_MS_N;18062;13.6;2026-01;2026-01-29 10:15:00
29/01/2026 10:30;GREEN_VALUE_BZ01_NDR_MS_N;18062;19.64;2026-01;2026-01-29 10:30:00
29/01/2026 10:45;GREEN_VALUE_BZ01_NDR_MS_N;18062;26.28;2026-01;2026-01-29 10:45:00
29/01/2026 11:00;GREEN_VALUE_BZ01_NDR_MS_N;18062;20.44;2026-01;2026-01-29 11:00:00
29/01/2026 11:15;GREEN_VALUE_BZ01_NDR_MS_N;18062;16.04;2026-01;2026-01-29 11:15:00
29/01/2026 11:30;GREEN_VALUE_BZ01_NDR_MS_N;18062;10.44;2026-01;2026-01-29 11:30:00
29/01/2026 11:45;GREEN_VALUE_BZ01_NDR_MS_N;18062;19.72;2026-01;2026-01-29 11:45:00
29/01/2026 12:00;GREEN_VALUE_BZ01_NDR_MS_N;18062;12.58;2026-01;2026-01-29 12:00:00
29/01/2026 12:15;GREEN_VALUE_BZ01_NDR_MS_N;18062;10.96;2026-01;2026-01-29 12:15:00
29/01/2026 12:30;GREEN_VALUE_BZ01_NDR_MS_N;18062;7.16;2026-01;2026-01-29 12:30:00
29/01/2026 12:45;GREEN_VALUE_BZ01_NDR_MS_N;18062;15.54;2026-01;2026-01-29 12:45:00
29/01/2026 13:00;GREEN_VALUE_BZ01_NDR_MS_N;18062;15.14;2026-01;2026-01-29 13:00:00
29/01/2026 13:15;GREEN_VALUE_BZ01_NDR_MS_N;18062;22.48;2026-01;2026-01-29 13:15:00
29/01/2026 13:30;GREEN_VALUE_BZ01_NDR_MS_N;18062;4.38;2026-01;2026-01-29 13:30:00
29/01/2026 13:45;GREEN_VALUE_BZ01_NDR_MS_N;18062;5.44;2026-01;2026-01-29 13:45:00
29/01/2026 14:00;GREEN_VALUE_BZ01_NDR_MS_N;18062;15.92;2026-01;2026-01-29 14:00:00
29/01/2026 14:15;GREEN_VALUE_BZ01_NDR_MS_N;18062;72.78;2026-01;2026-01-29 14:15:00
29/01/2026 14:30;GREEN_VALUE_BZ01_NDR_MS_N;18062;72.06;2026-01;2026-01-29 14:30:00
29/01/2026 14:45;GREEN_VALUE_BZ01_NDR_MS_N;18062;82.54;2026-01;2026-01-29 14:45:00
29/01/2026 15:00;GREEN_VALUE_BZ01_NDR_MS_N;18062;23.92;2026-01;2026-01-29 15:00:00
29/01/2026 15:15;GREEN_VALUE_BZ01_NDR_MS_N;18062;49.82;2026-01;2026-01-29 15:15:00
29/01/2026 15:30;GREEN_VALUE_BZ01_NDR_MS_N;18062;69.34;2026-01;2026-01-29 15:30:00
29/01/2026 15:45;GREEN_VALUE_BZ01_NDR_MS_N;18062;63.94;2026-01;2026-01-29 15:45:00
29/01/2026 16:00;GREEN_VALUE_BZ01_NDR_MS_N;18062;34.8;2026-01;2026-01-29 16:00:00
29/01/2026 16:15;GREEN_VALUE_BZ01_NDR_MS_N;18062;25.42;2026-01;2026-01-29 16:15:00
29/01/2026 16:30;GREEN_VALUE_BZ01_NDR_MS_N;18062;20.12;2026-01;2026-01-29 16:30:00
29/01/2026 16:45;GREEN_VALUE_BZ01_NDR_MS_N;18062;15.12;2026-01;2026-01-29 16:45:00
29/01/2026 17:00;GREEN_VALUE_BZ01_NDR_MS_N;18062;9.08;2026-01;2026-01-29 17:00:00
29/01/2026 17:15;GREEN_VALUE_BZ01_NDR_MS_N;18062;4.42;2026-01;2026-01-29 17:15:00
29/01/2026 17:30;GREEN_VALUE_BZ01_NDR_MS_N;18062;1.1;2026-01;2026-01-29 17:30:00
29/01/2026 17:45;GREEN_VALUE_BZ01_NDR_MS_N;18062;0.14;2026-01;2026-01-29 17:45:00
29/01/2026 18:00;GREEN_VALUE_BZ01_NDR_MS_N;18062;0.0;2026-01;2026-01-29 18:00:00
29/01/2026 18:15;GREEN_VALUE_BZ01_NDR_MS_N;18062;0.0;2026-01;2026-01-29 18:15:00
29/01/2026 18:30;GREEN_VALUE_BZ01_NDR_MS_N;18062;0.0;2026-01;2026-01-29 18:30:00
29/01/2026 18:45;GREEN_VALUE_BZ01_NDR_MS_N;18062;0.0;2026-01;2026-01-29 18:45:00
29/01/2026 19:00;GREEN_VALUE_BZ01_NDR_MS_N;18062;0.0;2026-01;2026-01-29 19:00:00
29/01/2026 19:15;GREEN_VALUE_BZ01_NDR_MS_N;18062;0.0;2026-01;2026-01-29 19:15:00
29/01/2026 19:30;GREEN_VALUE_BZ01_NDR_MS_N;18062;0.0;2026-01;2026-01-29 19:30:00
29/01/2026 19:45;GREEN_VALUE_BZ01_NDR_MS_N;18062;0.0;2026-01;2026-01-29 19:45:00
29/01/2026 20:00;GREEN_VALUE_BZ01_NDR_MS_N;18062;0.0;2026-01;2026-01-29 20:00:00
29/01/2026 20:15;GREEN_VALUE_BZ01_NDR_MS_N;18062;0.0;2026-01;2026-01-29 20:15:00
29/01/2026 20:30;GREEN_VALUE_BZ01_NDR_MS_N;18062;0.0;2026-01;2026-01-29 20:30:00
29/01/2026 20:45;GREEN_VALUE_BZ01_NDR_MS_N;18062;0.0;2026-01;2026-01-29 20:45:00
29/01/2026 21:00;GREEN_VALUE_BZ01_NDR_MS_N;18062;0.0;2026-01;2026-01-29 21:00:00
29/01/2026 21:15;GREEN_VALUE_BZ01_NDR_MS_N;18062;0.0;2026-01;2026-01-29 21:15:00
29/01/2026 21:30;GREEN_VALUE_BZ01_NDR_MS_N;18062;0.0;2026-01;2026-01-29 21:30:00
29/01/2026 21:45;GREEN_VALUE_BZ01_NDR_MS_N;18062;0.0;2026-01;2026-01-29 21:45:00
29/01/2026 22:00;GREEN_VALUE_BZ01_NDR_MS_N;18062;0.0;2026-01;2026-01-29 22:00:00
29/01/2026 22:15;GREEN_VALUE_BZ01_NDR_MS_N;18062;0.0;2026-01;2026-01-29 22:15:00
29/01/2026 22:30;GREEN_VALUE_BZ01_NDR_MS_N;18062;0.0;2026-01;2026-01-29 22:30:00
29/01/2026 22:45;GREEN_VALUE_BZ01_NDR_MS_N;18062;0.0;2026-01;2026-01-29 22:45:00
29/01/2026 23:00;GREEN_VALUE_BZ01_NDR_MS_N;18062;0.0;2026-01;2026-01-29 23:00:00
29/01/2026 23:15;GREEN_VALUE_BZ01_NDR_MS_N;18062;0.0;2026-01;2026-01-29 23:15:00
29/01/2026 23:30;GREEN_VALUE_BZ01_NDR_MS_N;18062;0.0;2026-01;2026-01-29 23:30:00
29/01/2026 23:45;GREEN_VALUE_BZ01_NDR_MS_N;18062;0.0;2026-01;2026-01-29 23:45:00
30/01/2026 00:00;GREEN_VALUE_BZ01_NDR_MS_N;18062;0.0;2026-01;2026-01-30 00:00:00
30/01/2026 00:15;GREEN_VALUE_BZ01_NDR_MS_N;18062;0.0;2026-01;2026-01-30 00:15:00
30/01/2026 00:30;GREEN_VALUE_BZ01_NDR_MS_N;18062;0.0;2026-01;2026-01-30 00:30:00
30/01/2026 00:45;GREEN_VALUE_BZ01_NDR_MS_N;18062;0.0;2026-01;2026-01-30 00:45:00
30/01/2026 01:00;GREEN_VALUE_BZ01_NDR_MS_N;18062;0.0;2026-01;2026-01-30 01:00:00
30/01/2026 01:15;GREEN_VALUE_BZ01_NDR_MS_N;18062;0.0;2026-01;2026-01-30 01:15:00
30/01/2026 01:30;GREEN_VALUE_BZ01_NDR_MS_N;18062;0.0;2026-01;2026-01-30 01:30:00
30/01/2026 01:45;GREEN_VALUE_BZ01_NDR_MS_N;18062;0.0;2026-01;2026-01-30 01:45:00
30/01/2026 02:00;GREEN_VALUE_BZ01_NDR_MS_N;18062;0.0;2026-01;2026-01-30 02:00:00
30/01/2026 02:15;GREEN_VALUE_BZ01_NDR_MS_N;18062;0.0;2026-01;2026-01-30 02:15:00
30/01/2026 02:30;GREEN_VALUE_BZ01_NDR_MS_N;18062;0.0;2026-01;2026-01-30 02:30:00
30/01/2026 02:45;GREEN_VALUE_BZ01_NDR_MS_N;18062;0.0;2026-01;2026-01-30 02:45:00
30/01/2026 03:00;GREEN_VALUE_BZ01_NDR_MS_N;18062;0.0;2026-01;2026-01-30 03:00:00
30/01/2026 03:15;GREEN_VALUE_BZ01_NDR_MS_N;18062;0.0;2026-01;2026-01-30 03:15:00
30/01/2026 03:30;GREEN_VALUE_BZ01_NDR_MS_N;18062;0.0;2026-01;2026-01-30 03:30:00
30/01/2026 03:45;GREEN_VALUE_BZ01_NDR_MS_N;18062;0.0;2026-01;2026-01-30 03:45:00
30/01/2026 04:00;GREEN_VALUE_BZ01_NDR_MS_N;18062;0.0;2026-01;2026-01-30 04:00:00
30/01/2026 04:15;GREEN_VALUE_BZ01_NDR_MS_N;18062;0.0;2026-01;2026-01-30 04:15:00
30/01/2026 04:30;GREEN_VALUE_BZ01_NDR_MS_N;18062;0.0;2026-01;2026-01-30 04:30:00
30/01/2026 04:45;GREEN_VALUE_BZ01_NDR_MS_N;18062;0.0;2026-01;2026-01-30 04:45:00
30/01/2026 05:00;GREEN_VALUE_BZ01_NDR_MS_N;18062;0.0;2026-01;2026-01-30 05:00:00
30/01/2026 05:15;GREEN_VALUE_BZ01_NDR_MS_N;18062;0.0;2026-01;2026-01-30 05:15:00
30/01/2026 05:30;GREEN_VALUE_BZ01_NDR_MS_N;18062;0.0;2026-01;2026-01-30 05:30:00
30/01/2026 05:45;GREEN_VALUE_BZ01_NDR_MS_N;18062;0.0;2026-01;2026-01-30 05:45:00
30/01/2026 06:00;GREEN_VALUE_BZ01_NDR_MS_N;18062;0.0;2026-01;2026-01-30 06:00:00
30/01/2026 06:15;GREEN_VALUE_BZ01_NDR_MS_N;18062;0.0;2026-01;2026-01-30 06:15:00
30/01/2026 06:30;GREEN_VALUE_BZ01_NDR_MS_N;18062;0.0;2026-01;2026-01-30 06:30:00
30/01/2026 06:45;GREEN_VALUE_BZ01_NDR_MS_N;18062;0.0;2026-01;2026-01-30 06:45:00
30/01/2026 07:00;GREEN_VALUE_BZ01_NDR_MS_N;18062;0.0;2026-01;2026-01-30 07:00:00
30/01/2026 07:15;GREEN_VALUE_BZ01_NDR_MS_N;18062;0.0;2026-01;2026-01-30 07:15:00
30/01/2026 07:30;GREEN_VALUE_BZ01_NDR_MS_N;18062;0.0;2026-01;2026-01-30 07:30:00
30/01/2026 07:45;GREEN_VALUE_BZ01_NDR_MS_N;18062;0.18;2026-01;2026-01-30 07:45:00
30/01/2026 08:00;GREEN_VALUE_BZ01_NDR_MS_N;18062;1.1;2026-01;2026-01-30 08:00:00
30/01/2026 08:15;GREEN_VALUE_BZ01_NDR_MS_N;18062;2.1;2026-01;2026-01-30 08:15:00
30/01/2026 08:30;GREEN_VALUE_BZ01_NDR_MS_N;18062;10.22;2026-01;2026-01-30 08:30:00
30/01/2026 08:45;GREEN_VALUE_BZ01_NDR_MS_N;18062;10.22;2026-01;2026-01-30 08:45:00
30/01/2026 09:00;GREEN_VALUE_BZ01_NDR_MS_N;18062;37.3;2026-01;2026-01-30 09:00:00
30/01/2026 09:15;GREEN_VALUE_BZ01_NDR_MS_N;18062;45.02;2026-01;2026-01-30 09:15:00
30/01/2026 09:30;GREEN_VALUE_BZ01_NDR_MS_N;18062;42.56;2026-01;2026-01-30 09:30:00
30/01/2026 09:45;GREEN_VALUE_BZ01_NDR_MS_N;18062;52.1;2026-01;2026-01-30 09:45:00
30/01/2026 10:00;GREEN_VALUE_BZ01_NDR_MS_N;18062;62.56;2026-01;2026-01-30 10:00:00
30/01/2026 10:15;GREEN_VALUE_BZ01_NDR_MS_N;18062;41.34;2026-01;2026-01-30 10:15:00
30/01/2026 10:30;GREEN_VALUE_BZ01_NDR_MS_N;18062;62.26;2026-01;2026-01-30 10:30:00
30/01/2026 10:45;GREEN_VALUE_BZ01_NDR_MS_N;18062;86.6;2026-01;2026-01-30 10:45:00
30/01/2026 11:00;GREEN_VALUE_BZ01_NDR_MS_N;18062;90.32;2026-01;2026-01-30 11:00:00
30/01/2026 11:15;GREEN_VALUE_BZ01_NDR_MS_N;18062;93.56;2026-01;2026-01-30 11:15:00
30/01/2026 11:30;GREEN_VALUE_BZ01_NDR_MS_N;18062;95.8;2026-01;2026-01-30 11:30:00
30/01/2026 11:45;GREEN_VALUE_BZ01_NDR_MS_N;18062;92.68;2026-01;2026-01-30 11:45:00
30/01/2026 12:00;GREEN_VALUE_BZ01_NDR_MS_N;18062;55.1;2026-01;2026-01-30 12:00:00
30/01/2026 12:15;GREEN_VALUE_BZ01_NDR_MS_N;18062;0.0;2026-01;2026-01-30 12:15:00
30/01/2026 12:30;GREEN_VALUE_BZ01_NDR_MS_N;18062;0.0;2026-01;2026-01-30 12:30:00
30/01/2026 12:45;GREEN_VALUE_BZ01_NDR_MS_N;18062;0.0;2026-01;2026-01-30 12:45:00
30/01/2026 13:00;GREEN_VALUE_BZ01_NDR_MS_N;18062;0.0;2026-01;2026-01-30 13:00:00
30/01/2026 13:15;GREEN_VALUE_BZ01_NDR_MS_N;18062;0.0;2026-01;2026-01-30 13:15:00
30/01/2026 13:30;GREEN_VALUE_BZ01_NDR_MS_N;18062;0.0;2026-01;2026-01-30 13:30:00
30/01/2026 13:45;GREEN_VALUE_BZ01_NDR_MS_N;18062;0.0;2026-01;2026-01-30 13:45:00
30/01/2026 14:00;GREEN_VALUE_BZ01_NDR_MS_N;18062;0.0;2026-01;2026-01-30 14:00:00
30/01/2026 14:15;GREEN_VALUE_BZ01_NDR_MS_N;18062;0.0;2026-01;2026-01-30 14:15:00
30/01/2026 14:30;GREEN_VALUE_BZ01_NDR_MS_N;18062;0.0;2026-01;2026-01-30 14:30:00
30/01/2026 14:45;GREEN_VALUE_BZ01_NDR_MS_N;18062;0.0;2026-01;2026-01-30 14:45:00
30/01/2026 15:00;GREEN_VALUE_BZ01_NDR_MS_N;18062;0.0;2026-01;2026-01-30 15:00:00
30/01/2026 15:15;GREEN_VALUE_BZ01_NDR_MS_N;18062;7.62;2026-01;2026-01-30 15:15:00
30/01/2026 15:30;GREEN_VALUE_BZ01_NDR_MS_N;18062;24.92;2026-01;2026-01-30 15:30:00
30/01/2026 15:45;GREEN_VALUE_BZ01_NDR_MS_N;18062;37.9;2026-01;2026-01-30 15:45:00
30/01/2026 16:00;GREEN_VALUE_BZ01_NDR_MS_N;18062;18.86;2026-01;2026-01-30 16:00:00
30/01/2026 16:15;GREEN_VALUE_BZ01_NDR_MS_N;18062;15.02;2026-01;2026-01-30 16:15:00
30/01/2026 16:30;GREEN_VALUE_BZ01_NDR_MS_N;18062;12.26;2026-01;2026-01-30 16:30:00
30/01/2026 16:45;GREEN_VALUE_BZ01_NDR_MS_N;18062;9.36;2026-01;2026-01-30 16:45:00
30/01/2026 17:00;GREEN_VALUE_BZ01_NDR_MS_N;18062;6.96;2026-01;2026-01-30 17:00:00
30/01/2026 17:15;GREEN_VALUE_BZ01_NDR_MS_N;18062;2.66;2026-01;2026-01-30 17:15:00
30/01/2026 17:30;GREEN_VALUE_BZ01_NDR_MS_N;18062;1.38;2026-01;2026-01-30 17:30:00
