"The day ahead auction data provided in the download is for private and internal use only. The utilization of any data, whether in its raw or derived form, for external or commercial purposes is expressly prohibited. Should you require licensing for market-related data, please direct your inquiries to the original data providers, including but not limited to EPEX SPOT SE and Nord Pool AS.",,,
Date (GMT+2),Non-Renewable,Renewable,Day Ahead Auction (GR)
2025-10-15T13:30+03:00,1756,4599,7.04
2025-10-15T13:45+03:00,1756,4599,48
2025-10-15T14:00+03:00,1780,4435,0.01
2025-10-15T14:15+03:00,1780,4435,70.93
2025-10-15T14:30+03:00,1780,4435,75.16
2025-10-15T14:45+03:00,1780,4435,76.53
2025-10-15T15:00+03:00,2326,3675,77.51
2025-10-15T15:15+03:00,2326,3675,77.08
2025-10-15T15:30+03:00,2326,3675,79.05
2025-10-15T15:45+03:00,2326,3675,83.76
2025-10-15T16:00+03:00,2979,2824,86.64
2025-10-15T16:15+03:00,2979,2824,88.91
2025-10-15T16:30+03:00,2979,2824,94.78
2025-10-15T16:45+03:00,2979,2824,100.09
2025-10-15T17:00+03:00,3909,1790,115.65
2025-10-15T17:15+03:00,3909,1790,142.66
2025-10-15T17:30+03:00,3909,1790,235.79
2025-10-15T17:45+03:00,3909,1790,286.49
2025-10-15T18:00+03:00,4019,1257,137.51
2025-10-15T18:15+03:00,4019,1257,225.94
2025-10-15T18:30+03:00,4019,1257,342.3
2025-10-15T18:45+03:00,4019,1257,381.88
2025-10-15T19:00+03:00,4000,1554,209.09
2025-10-15T19:15+03:00,4000,1554,277.27
2025-10-15T19:30+03:00,4000,1554,406.86
2025-10-15T19:45+03:00,4000,1554,491.13
2025-10-15T20:00+03:00,3882,1661,412.1
2025-10-15T20:15+03:00,3882,1661,336.69
2025-10-15T20:30+03:00,3882,1661,300.08
2025-10-15T20:45+03:00,3882,1661,196.83
2025-10-15T21:00+03:00,3877,1246,349.36
2025-10-15T21:15+03:00,3877,1246,330.47
2025-10-15T21:30+03:00,3877,1246,226.22
2025-10-15T21:45+03:00,3877,1246,192.63
2025-10-15T22:00+03:00,3789,1009,292.23
2025-10-15T22:15+03:00,3789,1009,260.87
2025-10-15T22:30+03:00,3789,1009,229.24
2025-10-15T22:45+03:00,3789,1009,154.04
2025-10-15T23:00+03:00,3289,1028,145.1
2025-10-15T23:15+03:00,3289,1028,129.18
2025-10-15T23:30+03:00,3289,1028,121.04
2025-10-15T23:45+03:00,3289,1028,121.03
2025-10-16T00:00+03:00,3417,1135,112.96
2025-10-16T00:15+03:00,3417,1135,110.27
2025-10-16T00:30+03:00,3417,1135,105.4
2025-10-16T00:45+03:00,3417,1135,103.57
2025-10-16T01:00+03:00,3603,1004,115.96
2025-10-16T01:15+03:00,3603,1004,116.01
2025-10-16T01:30+03:00,3603,1004,105.91
2025-10-16T01:45+03:00,3603,1004,98.17
2025-10-16T02:00+03:00,3709,985,107.81
2025-10-16T02:15+03:00,3709,985,103.99
2025-10-16T02:30+03:00,3709,985,102.27
2025-10-16T02:45+03:00,3709,985,100.1
2025-10-16T03:00+03:00,3571,1018,96.52
2025-10-16T03:15+03:00,3571,1018,95.9
2025-10-16T03:30+03:00,3571,1018,95.98
2025-10-16T03:45+03:00,3571,1018,94.91
2025-10-16T04:00+03:00,3517,1158,96.73
2025-10-16T04:15+03:00,3517,1158,96.5
2025-10-16T04:30+03:00,3517,1158,96.77
2025-10-16T04:45+03:00,3517,1158,95.7
2025-10-16T05:00+03:00,3595,1379,96.37
2025-10-16T05:15+03:00,3595,1379,98.84
2025-10-16T05:30+03:00,3595,1379,98.27
2025-10-16T05:45+03:00,3595,1379,100.69
2025-10-16T06:00+03:00,3481,1584,98.59
2025-10-16T06:15+03:00,3481,1584,115.17
2025-10-16T06:30+03:00,3481,1584,121.03
2025-10-16T06:45+03:00,3481,1584,120.48
2025-10-16T07:00+03:00,3341,1850,114.64
2025-10-16T07:15+03:00,3341,1850,132.32
2025-10-16T07:30+03:00,3341,1850,180.42
2025-10-16T07:45+03:00,3341,1850,240.49
2025-10-16T08:00+03:00,3473,2161,335.97
2025-10-16T08:15+03:00,3473,2161,342.46
2025-10-16T08:30+03:00,3473,2161,272.86
2025-10-16T08:45+03:00,3473,2161,193.34
2025-10-16T09:00+03:00,3510,2821,214.25
2025-10-16T09:15+03:00,3510,2821,168.84
2025-10-16T09:30+03:00,3510,2821,133.02
2025-10-16T09:45+03:00,3510,2821,103.96
2025-10-16T10:00+03:00,3185,3396,132.33
2025-10-16T10:15+03:00,3185,3396,131.25
2025-10-16T10:30+03:00,3185,3396,106.38
2025-10-16T10:45+03:00,3185,3396,94.53
2025-10-16T11:00+03:00,3013,3697,98.15
2025-10-16T11:15+03:00,3013,3697,95.92
2025-10-16T11:30+03:00,3013,3697,87.48
2025-10-16T11:45+03:00,3013,3697,76.01
2025-10-16T12:00+03:00,2959,3830,90.89
2025-10-16T12:15+03:00,2959,3830,87.23
2025-10-16T12:30+03:00,2959,3830,88.34
2025-10-16T12:45+03:00,2959,3830,83
2025-10-16T13:00+03:00,2678,3904,90.98
2025-10-16T13:15+03:00,2678,3904,88.1
2025-10-16T13:30+03:00,2678,3904,86.46
2025-10-16T13:45+03:00,2678,3904,84
2025-10-16T14:00+03:00,2727,3733,87.14
2025-10-16T14:15+03:00,2727,3733,87.23
2025-10-16T14:30+03:00,2727,3733,90.5
2025-10-16T14:45+03:00,2727,3733,89.25
2025-10-16T15:00+03:00,2866,3415,78.75
2025-10-16T15:15+03:00,2866,3415,84.11
2025-10-16T15:30+03:00,2866,3415,92.01
2025-10-16T15:45+03:00,2866,3415,92.93
2025-10-16T16:00+03:00,3185,2937,87.55
2025-10-16T16:15+03:00,3185,2937,92.65
2025-10-16T16:30+03:00,3185,2937,98.14
2025-10-16T16:45+03:00,3185,2937,114.9
2025-10-16T17:00+03:00,3479,2385,105.18
2025-10-16T17:15+03:00,3479,2385,113.93
2025-10-16T17:30+03:00,3479,2385,131.47
2025-10-16T17:45+03:00,3479,2385,221.3
2025-10-16T18:00+03:00,3460,2325,170.21
2025-10-16T18:15+03:00,3460,2325,157.39
2025-10-16T18:30+03:00,3460,2325,192.98
2025-10-16T18:45+03:00,3460,2325,295.01
2025-10-16T19:00+03:00,3476,2802,158.75
2025-10-16T19:15+03:00,3476,2802,164.56
2025-10-16T19:30+03:00,3476,2802,210.03
2025-10-16T19:45+03:00,3476,2802,252.7
2025-10-16T20:00+03:00,3431,2930,201.49
2025-10-16T20:15+03:00,3431,2930,184.59
2025-10-16T20:30+03:00,3431,2930,189
2025-10-16T20:45+03:00,3431,2930,156.54
2025-10-16T21:00+03:00,3278,2649,195.3
2025-10-16T21:15+03:00,3278,2649,199.3
2025-10-16T21:30+03:00,3278,2649,163.67
2025-10-16T21:45+03:00,3278,2649,157.01
2025-10-16T22:00+03:00,3247,2272,153.54
2025-10-16T22:15+03:00,3247,2272,149.41
2025-10-16T22:30+03:00,3247,2272,130.08
2025-10-16T22:45+03:00,3247,2272,110.05
2025-10-16T23:00+03:00,3553,1928,134.48
2025-10-16T23:15+03:00,3553,1928,123.73
2025-10-16T23:30+03:00,3553,1928,122.33
2025-10-16T23:45+03:00,3553,1928,121.03
2025-10-17T00:00+03:00,3536,1740,116.88
2025-10-17T00:15+03:00,3536,1740,110.82
2025-10-17T00:30+03:00,3536,1740,98.45
2025-10-17T00:45+03:00,3536,1740,96.5
2025-10-17T01:00+03:00,3591,1509,102.48
2025-10-17T01:15+03:00,3591,1509,100.61
2025-10-17T01:30+03:00,3591,1509,98.08
2025-10-17T01:45+03:00,3591,1509,97.22
2025-10-17T02:00+03:00,3229,1484,92.59
2025-10-17T02:15+03:00,3229,1484,93.04
2025-10-17T02:30+03:00,3229,1484,92.18
2025-10-17T02:45+03:00,3229,1484,93.65
2025-10-17T03:00+03:00,3280,1504,93.71
2025-10-17T03:15+03:00,3280,1504,91.06
2025-10-17T03:30+03:00,3280,1504,92.47
2025-10-17T03:45+03:00,3280,1504,92.29
2025-10-17T04:00+03:00,3346,1396,91.98
2025-10-17T04:15+03:00,3346,1396,92.64
2025-10-17T04:30+03:00,3346,1396,91.16
2025-10-17T04:45+03:00,3346,1396,92.16
2025-10-17T05:00+03:00,3514,1322,89.12
2025-10-17T05:15+03:00,3514,1322,92.65
2025-10-17T05:30+03:00,3514,1322,95.04
2025-10-17T05:45+03:00,3514,1322,98.75
2025-10-17T06:00+03:00,3432,1286,91.99
2025-10-17T06:15+03:00,3432,1286,99.85
2025-10-17T06:30+03:00,3432,1286,108.66
2025-10-17T06:45+03:00,3432,1286,122.64
2025-10-17T07:00+03:00,3827,1379,121.03
2025-10-17T07:15+03:00,3827,1379,136.07
2025-10-17T07:30+03:00,3827,1379,152.5
2025-10-17T07:45+03:00,3827,1379,139.87
2025-10-17T08:00+03:00,3733,1650,141.63
2025-10-17T08:15+03:00,3733,1650,153.56
2025-10-17T08:30+03:00,3733,1650,149.68
2025-10-17T08:45+03:00,3733,1650,148.06
2025-10-17T09:00+03:00,3697,2231,206.85
2025-10-17T09:15+03:00,3697,2231,159.99
2025-10-17T09:30+03:00,3697,2231,140.82
2025-10-17T09:45+03:00,3697,2231,121.04
2025-10-17T10:00+03:00,3816,2553,161.02
2025-10-17T10:15+03:00,3816,2553,133
2025-10-17T10:30+03:00,3816,2553,120
2025-10-17T10:45+03:00,3816,2553,102.06
2025-10-17T11:00+03:00,3849,2535,131.62
2025-10-17T11:15+03:00,3849,2535,125.57
2025-10-17T11:30+03:00,3849,2535,114.99
2025-10-17T11:45+03:00,3849,2535,104.55
2025-10-17T12:00+03:00,3808,2579,117.05
2025-10-17T12:15+03:00,3808,2579,105.76
2025-10-17T12:30+03:00,3808,2579,92.94
2025-10-17T12:45+03:00,3808,2579,86.57
2025-10-17T13:00+03:00,3838,2392,97.65
2025-10-17T13:15+03:00,3838,2392,91.08
2025-10-17T13:30+03:00,3838,2392,89.89
2025-10-17T13:45+03:00,3838,2392,89.07
2025-10-17T14:00+03:00,3945,2208,91.52
2025-10-17T14:15+03:00,3945,2208,93.72
2025-10-17T14:30+03:00,3945,2208,95.18
2025-10-17T14:45+03:00,3945,2208,90.3
2025-10-17T15:00+03:00,4041,1915,87.67
2025-10-17T15:15+03:00,4041,1915,98.05
2025-10-17T15:30+03:00,4041,1915,105
2025-10-17T15:45+03:00,4041,1915,107.29
2025-10-17T16:00+03:00,4130,1610,103.34
2025-10-17T16:15+03:00,4130,1610,118.9
2025-10-17T16:30+03:00,4130,1610,133.31
2025-10-17T16:45+03:00,4130,1610,164.46
2025-10-17T17:00+03:00,4404,1580,112.91
2025-10-17T17:15+03:00,4404,1580,126.84
2025-10-17T17:30+03:00,4404,1580,180.06
2025-10-17T17:45+03:00,4404,1580,229.65
2025-10-17T18:00+03:00,4261,1477,139.03
2025-10-17T18:15+03:00,4261,1477,159.46
2025-10-17T18:30+03:00,4261,1477,166.38
2025-10-17T18:45+03:00,4261,1477,198.31
2025-10-17T19:00+03:00,4351,1634,153.3
2025-10-17T19:15+03:00,4351,1634,177.85
2025-10-17T19:30+03:00,4351,1634,196.38
2025-10-17T19:45+03:00,4351,1634,249.73
2025-10-17T20:00+03:00,4247,1587,198.39
2025-10-17T20:15+03:00,4247,1587,188.56
2025-10-17T20:30+03:00,4247,1587,162.1
2025-10-17T20:45+03:00,4247,1587,158
2025-10-17T21:00+03:00,4274,1340,163.16
2025-10-17T21:15+03:00,4274,1340,164.46
2025-10-17T21:30+03:00,4274,1340,153.6
2025-10-17T21:45+03:00,4274,1340,167.68
2025-10-17T22:00+03:00,4224,1088,164.75
2025-10-17T22:15+03:00,4224,1088,154.46
2025-10-17T22:30+03:00,4224,1088,147.05
2025-10-17T22:45+03:00,4224,1088,133.78
2025-10-17T23:00+03:00,4164,795,154.46
2025-10-17T23:15+03:00,4164,795,136.55
2025-10-17T23:30+03:00,4164,795,131.72
2025-10-17T23:45+03:00,4164,795,124.07
2025-10-18T00:00+03:00,4257,544,122.38
2025-10-18T00:15+03:00,4257,544,110.95
2025-10-18T00:30+03:00,4257,544,102.5
2025-10-18T00:45+03:00,4257,544,97.39
2025-10-18T01:00+03:00,3842,387,106.92
2025-10-18T01:15+03:00,3842,387,114.32
2025-10-18T01:30+03:00,3842,387,109.19
2025-10-18T01:45+03:00,3842,387,101.91
2025-10-18T02:00+03:00,3387,319,108.99
2025-10-18T02:15+03:00,3387,319,102.91
2025-10-18T02:30+03:00,3387,319,95.82
2025-10-18T02:45+03:00,3387,319,93.4
2025-10-18T03:00+03:00,3207,336,102.77
2025-10-18T03:15+03:00,3207,336,97.11
2025-10-18T03:30+03:00,3207,336,92.47
2025-10-18T03:45+03:00,3207,336,90.77
2025-10-18T04:00+03:00,3071,343,91.34
2025-10-18T04:15+03:00,3071,343,91.64
2025-10-18T04:30+03:00,3071,343,93.66
2025-10-18T04:45+03:00,3071,343,92.47
2025-10-18T05:00+03:00,3071,326,88.38
2025-10-18T05:15+03:00,3071,326,89.26
2025-10-18T05:30+03:00,3071,326,93.01
2025-10-18T05:45+03:00,3071,326,96.01
2025-10-18T06:00+03:00,3090,399,88.72
2025-10-18T06:15+03:00,3090,399,95.31
2025-10-18T06:30+03:00,3090,399,106.36
2025-10-18T06:45+03:00,3090,399,121.04
2025-10-18T07:00+03:00,3194,553,121.03
2025-10-18T07:15+03:00,3194,553,144.32
2025-10-18T07:30+03:00,3194,553,160.36
2025-10-18T07:45+03:00,3194,553,159.44
2025-10-18T08:00+03:00,3586,812,175.5
2025-10-18T08:15+03:00,3586,812,175.5
2025-10-18T08:30+03:00,3586,812,169.37
2025-10-18T08:45+03:00,3586,812,159.81
2025-10-18T09:00+03:00,3681,1682,175.5
2025-10-18T09:15+03:00,3681,1682,158.62
2025-10-18T09:30+03:00,3681,1682,131.25
2025-10-18T09:45+03:00,3681,1682,104.79
2025-10-18T10:00+03:00,3408,2291,130.32
2025-10-18T10:15+03:00,3408,2291,120.96
2025-10-18T10:30+03:00,3408,2291,92.87
2025-10-18T10:45+03:00,3408,2291,88.19
2025-10-18T11:00+03:00,3276,2815,96.79
2025-10-18T11:15+03:00,3276,2815,88.99
2025-10-18T11:30+03:00,3276,2815,86.6
2025-10-18T11:45+03:00,3276,2815,82.43
2025-10-18T12:00+03:00,3269,3103,85
2025-10-18T12:15+03:00,3269,3103,84.33
2025-10-18T12:30+03:00,3269,3103,82.13
2025-10-18T12:45+03:00,3269,3103,79.58
2025-10-18T13:00+03:00,2951,3424,79.04
2025-10-18T13:15+03:00,2951,3424,73.7
2025-10-18T13:30+03:00,2951,3424,71.88
2025-10-18T13:45+03:00,2951,3424,70.35
2025-10-18T14:00+03:00,2488,3734,47.5
2025-10-18T14:15+03:00,2488,3734,43.59
2025-10-18T14:30+03:00,2488,3734,49
2025-10-18T14:45+03:00,2488,3734,50.14
2025-10-18T15:00+03:00,2798,3254,62.7
2025-10-18T15:15+03:00,2798,3254,71.47
2025-10-18T15:30+03:00,2798,3254,73.81
2025-10-18T15:45+03:00,2798,3254,81.69
2025-10-18T16:00+03:00,2987,2692,78.21
2025-10-18T16:15+03:00,2987,2692,86
2025-10-18T16:30+03:00,2987,2692,87.69
2025-10-18T16:45+03:00,2987,2692,89.54
2025-10-18T17:00+03:00,3467,1995,99.22
2025-10-18T17:15+03:00,3467,1995,104.49
2025-10-18T17:30+03:00,3467,1995,160.5
2025-10-18T17:45+03:00,3467,1995,192.5
2025-10-18T18:00+03:00,3688,1536,140.77
2025-10-18T18:15+03:00,3688,1536,165.5
2025-10-18T18:30+03:00,3688,1536,170.5
2025-10-18T18:45+03:00,3688,1536,179.98
2025-10-18T19:00+03:00,3647,1831,175.03
2025-10-18T19:15+03:00,3647,1831,177.56
2025-10-18T19:30+03:00,3647,1831,191.93
2025-10-18T19:45+03:00,3647,1831,198.87
2025-10-18T20:00+03:00,3528,1860,189.67
2025-10-18T20:15+03:00,3528,1860,183.47
2025-10-18T20:30+03:00,3528,1860,186.78
2025-10-18T20:45+03:00,3528,1860,182.71
2025-10-18T21:00+03:00,3562,1646,157.83
2025-10-18T21:15+03:00,3562,1646,181.04
2025-10-18T21:30+03:00,3562,1646,181.67
2025-10-18T21:45+03:00,3562,1646,138.41
2025-10-18T22:00+03:00,3337,1366,158.13
2025-10-18T22:15+03:00,3337,1366,128.83
2025-10-18T22:30+03:00,3337,1366,108.9
2025-10-18T22:45+03:00,3337,1366,100.01
2025-10-18T23:00+03:00,3450,1199,119.92
2025-10-18T23:15+03:00,3450,1199,112.78
2025-10-18T23:30+03:00,3450,1199,103.96
2025-10-18T23:45+03:00,3450,1199,97.14
2025-10-19T00:00+03:00,3484,1013,108.43
2025-10-19T00:15+03:00,3484,1013,96.35
2025-10-19T00:30+03:00,3484,1013,89.31
2025-10-19T00:45+03:00,3484,1013,85.89
2025-10-19T01:00+03:00,3256,925,103.76
2025-10-19T01:15+03:00,3256,925,92
2025-10-19T01:30+03:00,3256,925,88.03
2025-10-19T01:45+03:00,3256,925,88.05
2025-10-19T02:00+03:00,2734,821,97.09
2025-10-19T02:15+03:00,2734,821,90.56
2025-10-19T02:30+03:00,2734,821,88.28
2025-10-19T02:45+03:00,2734,821,84.77
2025-10-19T03:00+03:00,2866,684,90.37
2025-10-19T03:15+03:00,2866,684,88.4
2025-10-19T03:30+03:00,2866,684,87.08
2025-10-19T03:45+03:00,2866,684,84.8
2025-10-19T04:00+03:00,2759,800,88.95
2025-10-19T04:15+03:00,2759,800,87.24
2025-10-19T04:30+03:00,2759,800,86.95
2025-10-19T04:45+03:00,2759,800,87.7
2025-10-19T05:00+03:00,2914,680,88.35
2025-10-19T05:15+03:00,2914,680,88.66
2025-10-19T05:30+03:00,2914,680,90.39
2025-10-19T05:45+03:00,2914,680,88.42
2025-10-19T06:00+03:00,3038,716,87.87
2025-10-19T06:15+03:00,3038,716,88.3
2025-10-19T06:30+03:00,3038,716,93.08
2025-10-19T06:45+03:00,3038,716,92.96
2025-10-19T07:00+03:00,2738,917,91.52
2025-10-19T07:15+03:00,2738,917,94.34
2025-10-19T07:30+03:00,2738,917,100.32
2025-10-19T07:45+03:00,2738,917,108.23
2025-10-19T08:00+03:00,2594,1275,103.95
2025-10-19T08:15+03:00,2594,1275,110.15
2025-10-19T08:30+03:00,2594,1275,108.76
2025-10-19T08:45+03:00,2594,1275,100.41
2025-10-19T09:00+03:00,2595,2068,116.41
2025-10-19T09:15+03:00,2595,2068,108.53
2025-10-19T09:30+03:00,2595,2068,88
2025-10-19T09:45+03:00,2595,2068,78.79
2025-10-19T10:00+03:00,2045,3049,103.14
2025-10-19T10:15+03:00,2045,3049,87.15
2025-10-19T10:30+03:00,2045,3049,78.23
2025-10-19T10:45+03:00,2045,3049,73.31
2025-10-19T11:00+03:00,1544,3654,86.7
2025-10-19T11:15+03:00,1544,3654,75.9
2025-10-19T11:30+03:00,1544,3654,72.16
2025-10-19T11:45+03:00,1544,3654,64.11
2025-10-19T12:00+03:00,1348,3968,79.69
2025-10-19T12:15+03:00,1348,3968,72
2025-10-19T12:30+03:00,1348,3968,72
2025-10-19T12:45+03:00,1348,3968,72
2025-10-19T13:00+03:00,1325,3986,56.61
2025-10-19T13:15+03:00,1325,3986,52.5
2025-10-19T13:30+03:00,1325,3986,28
2025-10-19T13:45+03:00,1325,3986,15.86
2025-10-19T14:00+03:00,1360,3609,40
2025-10-19T14:15+03:00,1360,3609,40
2025-10-19T14:30+03:00,1360,3609,45.4
2025-10-19T14:45+03:00,1360,3609,63.05
2025-10-19T15:00+03:00,1525,3084,51.56
2025-10-19T15:15+03:00,1525,3084,63.46
2025-10-19T15:30+03:00,1525,3084,47.56
2025-10-19T15:45+03:00,1525,3084,69.42
2025-10-19T16:00+03:00,2164,2396,42.8
2025-10-19T16:15+03:00,2164,2396,74.74
2025-10-19T16:30+03:00,2164,2396,80.16
2025-10-19T16:45+03:00,2164,2396,93.27
2025-10-19T17:00+03:00,3155,1295,78.16
2025-10-19T17:15+03:00,3155,1295,86.05
2025-10-19T17:30+03:00,3155,1295,108.1
2025-10-19T17:45+03:00,3155,1295,175.07
2025-10-19T18:00+03:00,3575,931,102.5
2025-10-19T18:15+03:00,3575,931,130.4
2025-10-19T18:30+03:00,3575,931,170.44
2025-10-19T18:45+03:00,3575,931,190.93
2025-10-19T19:00+03:00,3530,1236,161.96
2025-10-19T19:15+03:00,3530,1236,169.74
2025-10-19T19:30+03:00,3530,1236,187.08
2025-10-19T19:45+03:00,3530,1236,204.18
2025-10-19T20:00+03:00,3662,1260,203.76
2025-10-19T20:15+03:00,3662,1260,206.39
2025-10-19T20:30+03:00,3662,1260,195.63
2025-10-19T20:45+03:00,3662,1260,195.72
2025-10-19T21:00+03:00,3584,913,176.96
2025-10-19T21:15+03:00,3584,913,188.7
2025-10-19T21:30+03:00,3584,913,183.66
2025-10-19T21:45+03:00,3584,913,180.05
2025-10-19T22:00+03:00,3686,651,163.98
2025-10-19T22:15+03:00,3686,651,152.56
2025-10-19T22:30+03:00,3686,651,131.11
2025-10-19T22:45+03:00,3686,651,105.16
2025-10-19T23:00+03:00,3705,434,160.44
2025-10-19T23:15+03:00,3705,434,139.03
2025-10-19T23:30+03:00,3705,434,112.56
2025-10-19T23:45+03:00,3705,434,105.55
2025-10-20T00:00+03:00,3567,559,122.59
2025-10-20T00:15+03:00,3567,559,104.72
2025-10-20T00:30+03:00,3567,559,91.99
2025-10-20T00:45+03:00,3567,559,86.44
2025-10-20T01:00+03:00,3729,462,95.42
2025-10-20T01:15+03:00,3729,462,89.29
2025-10-20T01:30+03:00,3729,462,87.33
2025-10-20T01:45+03:00,3729,462,84.6
2025-10-20T02:00+03:00,3425,503,84.93
2025-10-20T02:15+03:00,3425,503,80.87
2025-10-20T02:30+03:00,3425,503,80.86
2025-10-20T02:45+03:00,3425,503,80
2025-10-20T03:00+03:00,3232,483,81.18
2025-10-20T03:15+03:00,3232,483,80.01
2025-10-20T03:30+03:00,3232,483,79.23
2025-10-20T03:45+03:00,3232,483,79.63
2025-10-20T04:00+03:00,3043,599,80.15
2025-10-20T04:15+03:00,3043,599,80.77
2025-10-20T04:30+03:00,3043,599,78.76
2025-10-20T04:45+03:00,3043,599,80.23
2025-10-20T05:00+03:00,3390,654,82.66
2025-10-20T05:15+03:00,3390,654,85.21
2025-10-20T05:30+03:00,3390,654,87.7
2025-10-20T05:45+03:00,3390,654,95.21
2025-10-20T06:00+03:00,3487,830,89.93
2025-10-20T06:15+03:00,3487,830,108.16
2025-10-20T06:30+03:00,3487,830,124.7
2025-10-20T06:45+03:00,3487,830,173.08
2025-10-20T07:00+03:00,3728,1520,189.54
2025-10-20T07:15+03:00,3728,1520,215.28
2025-10-20T07:30+03:00,3728,1520,246.39
2025-10-20T07:45+03:00,3728,1520,270.28
2025-10-20T08:00+03:00,3530,1887,319.78
2025-10-20T08:15+03:00,3530,1887,311.56
2025-10-20T08:30+03:00,3530,1887,294.37
2025-10-20T08:45+03:00,3530,1887,246.33
2025-10-20T09:00+03:00,3510,2074,213.94
2025-10-20T09:15+03:00,3510,2074,145.04
2025-10-20T09:30+03:00,3510,2074,125.63
2025-10-20T09:45+03:00,3510,2074,99.57
2025-10-20T10:00+03:00,3428,2519,135.89
2025-10-20T10:15+03:00,3428,2519,121.16
2025-10-20T10:30+03:00,3428,2519,101.67
2025-10-20T10:45+03:00,3428,2519,82.44
2025-10-20T11:00+03:00,3197,2787,96.76
2025-10-20T11:15+03:00,3197,2787,85.23
2025-10-20T11:30+03:00,3197,2787,84.5
2025-10-20T11:45+03:00,3197,2787,78.21
2025-10-20T12:00+03:00,2689,3206,85.38
2025-10-20T12:15+03:00,2689,3206,79.96
2025-10-20T12:30+03:00,2689,3206,78.92
2025-10-20T12:45+03:00,2689,3206,78.37
2025-10-20T13:00+03:00,2580,3197,78.75
2025-10-20T13:15+03:00,2580,3197,78.71
2025-10-20T13:30+03:00,2580,3197,78.55
2025-10-20T13:45+03:00,2580,3197,77.26
2025-10-20T14:00+03:00,3166,2806,83.72
2025-10-20T14:15+03:00,3166,2806,83.65
2025-10-20T14:30+03:00,3166,2806,83.81
2025-10-20T14:45+03:00,3166,2806,82.92
2025-10-20T15:00+03:00,3412,2218,79.04
2025-10-20T15:15+03:00,3412,2218,83.38
2025-10-20T15:30+03:00,3412,2218,87.46
2025-10-20T15:45+03:00,3412,2218,100.65
2025-10-20T16:00+03:00,3581,1662,83.41
2025-10-20T16:15+03:00,3581,1662,93.28
2025-10-20T16:30+03:00,3581,1662,120.76
2025-10-20T16:45+03:00,3581,1662,132.6
2025-10-20T17:00+03:00,3733,1360,108.08
2025-10-20T17:15+03:00,3733,1360,153.4
2025-10-20T17:30+03:00,3733,1360,219.47
2025-10-20T17:45+03:00,3733,1360,266.2
2025-10-20T18:00+03:00,,375,230.15
2025-10-20T18:15+03:00,,375,268.62
2025-10-20T18:30+03:00,,375,292.78
2025-10-20T18:45+03:00,,375,313.29
2025-10-20T19:00+03:00,,285,324.27
2025-10-20T19:15+03:00,,285,342.18
2025-10-20T19:30+03:00,,285,377.92
2025-10-20T19:45+03:00,,285,398.44
2025-10-20T20:00+03:00,,245,353.26
2025-10-20T20:15+03:00,,245,344.64
2025-10-20T20:30+03:00,,245,334.13
2025-10-20T20:45+03:00,,245,312.32
2025-10-20T21:00+03:00,,214,317.33
2025-10-20T21:15+03:00,,214,323.42
2025-10-20T21:30+03:00,,214,268.36
2025-10-20T21:45+03:00,,214,241.45
2025-10-20T22:00+03:00,,209,241.85
2025-10-20T22:15+03:00,,209,229.17
2025-10-20T22:30+03:00,,209,210.24
2025-10-20T22:45+03:00,,209,203.17
2025-10-20T23:00+03:00,,183,187.18
2025-10-20T23:15+03:00,,183,170.76
2025-10-20T23:30+03:00,,183,144.46
2025-10-20T23:45+03:00,,183,129.31
2025-10-21T00:00+03:00,3671,340,153.57
2025-10-21T00:15+03:00,3671,340,129.47
2025-10-21T00:30+03:00,3671,340,121.03
2025-10-21T00:45+03:00,3671,340,106.05
2025-10-21T01:00+03:00,3716,271,130.85
2025-10-21T01:15+03:00,3716,271,121.04
2025-10-21T01:30+03:00,3716,271,120.02
2025-10-21T01:45+03:00,3716,271,104.16
2025-10-21T02:00+03:00,3290,311,98.31
2025-10-21T02:15+03:00,3290,311,89.58
2025-10-21T02:30+03:00,3290,311,88.9
2025-10-21T02:45+03:00,3290,311,87.83
2025-10-21T03:00+03:00,3186,386,88.59
2025-10-21T03:15+03:00,3186,386,88.01
2025-10-21T03:30+03:00,3186,386,88.06
2025-10-21T03:45+03:00,3186,386,87.61
2025-10-21T04:00+03:00,3083,391,86.83
2025-10-21T04:15+03:00,3083,391,86.65
2025-10-21T04:30+03:00,3083,391,85.66
2025-10-21T04:45+03:00,3083,391,85.95
2025-10-21T05:00+03:00,3161,430,86.44
2025-10-21T05:15+03:00,3161,430,87.41
2025-10-21T05:30+03:00,3161,430,88.43
2025-10-21T05:45+03:00,3161,430,100
2025-10-21T06:00+03:00,3452,380,100.2
2025-10-21T06:15+03:00,3452,380,117.82
2025-10-21T06:30+03:00,3452,380,129.47
2025-10-21T06:45+03:00,3452,380,169.69
2025-10-21T07:00+03:00,3728,477,181.75
2025-10-21T07:15+03:00,3728,477,230.21
2025-10-21T07:30+03:00,3728,477,268.47
2025-10-21T07:45+03:00,3728,477,287.17
2025-10-21T08:00+03:00,3784,996,320.88
2025-10-21T08:15+03:00,3784,996,320.58
2025-10-21T08:30+03:00,3784,996,307.27
2025-10-21T08:45+03:00,3784,996,273.9
2025-10-21T09:00+03:00,3646,1443,269.38
2025-10-21T09:15+03:00,3646,1443,241.55
2025-10-21T09:30+03:00,3646,1443,216.13
2025-10-21T09:45+03:00,3646,1443,187.56
2025-10-21T10:00+03:00,3344,1945,174.64
2025-10-21T10:15+03:00,3344,1945,165.02
